time,gain
20.4199999999997,0.0
20.4399999999997,0.0
20.4599999999997,0.0
20.4799999999997,0.0
20.4999999999997,0.0
20.5199999999997,0.0
20.5599999999997,0.0
20.5799999999997,0.0
20.5999999999996,0.0
20.6199999999996,0.0
20.6399999999996,0.0
20.6599999999996,0.0
20.6799999999996,0.0
20.6999999999996,0.0
20.7199999999996,0.0
20.7399999999996,0.0
20.7599999999996,0.0
20.7799999999996,0.0
20.7999999999996,0.0
20.8199999999996,0.0
20.8399999999996,0.0
20.8599999999996,0.0
20.8799999999996,0.0
20.8999999999996,0.0
20.9199999999996,0.0
20.9399999999996,0.0
20.9599999999996,0.0
20.9799999999996,0.0
20.9999999999996,0.0
21.0199999999996,0.0
21.0399999999996,0.0
21.0599999999996,0.0
21.0799999999996,0.0
21.1199999999996,0.0
21.1399999999996,0.0
21.1599999999996,0.971144111786424
21.1799999999996,0.0
21.1999999999996,0.0
21.2199999999996,0.0
21.2399999999996,0.0
21.2599999999996,0.0
21.2999999999996,0.0
21.3199999999996,0.0
21.3399999999996,0.0
21.3799999999996,0.0
21.3999999999996,0.0
21.4199999999996,0.0
21.4399999999996,0.0
21.4599999999996,0.0
21.4799999999996,0.0
21.4999999999996,0.0
21.5199999999996,0.0
21.5399999999996,0.0
21.5599999999996,0.0
21.5799999999996,0.0
21.5999999999996,0.0
21.6399999999996,0.491563450581148
21.6599999999996,0.0
21.6799999999996,0.0
21.6999999999996,0.0
21.7199999999996,0.0
21.7399999999996,0.0
21.7599999999996,0.0
21.7799999999996,0.0
21.7999999999996,0.0
21.8199999999996,0.675947907327943
21.8399999999996,0.0
21.8599999999996,0.0
21.8799999999996,0.0
21.9199999999996,0.0
21.9399999999996,0.0
21.9599999999996,0.0
21.9799999999996,0.0
21.9999999999996,0.0
22.0199999999996,0.0
22.0399999999996,0.0
22.0599999999996,0.0
22.0799999999996,0.0
22.0999999999996,0.439183204029991
22.1199999999996,0.0
22.1399999999996,0.0
22.1799999999996,0.0
22.1999999999996,0.0
22.2199999999996,0.0
22.2399999999996,0.0
22.2799999999996,0.0
22.3199999999996,0.0
22.3399999999996,0.0
22.3599999999996,0.0
22.3799999999996,0.0
22.3999999999996,0.0
22.4199999999996,0.0
22.4399999999996,0.0
22.4599999999996,0.0
22.4799999999996,0.0
22.4999999999996,0.0
22.5199999999996,0.0
22.5599999999996,0.0
22.5799999999996,0.0
22.6199999999996,0.0
22.6599999999996,0.0
22.6799999999996,0.0
22.6999999999996,0.0
22.7199999999996,0.0
22.7399999999996,0.0
22.7599999999996,0.0
22.7799999999996,0.0
22.7999999999996,0.0
22.8199999999996,0.0
22.8599999999996,0.0
22.8799999999996,0.0
22.8999999999996,0.0
22.9399999999996,0.0
22.9799999999996,0.0
22.9999999999996,0.0
23.0199999999996,0.0
23.0399999999996,0.0
23.0799999999996,0.0
23.0999999999996,0.0
23.1199999999996,0.0
23.1399999999996,0.0
23.1599999999996,0.0
23.1799999999996,0.0
23.1999999999996,0.0
23.2199999999996,0.0
23.2399999999996,0.0
23.2599999999996,0.0
23.2799999999996,0.0
23.2999999999996,0.0
23.3199999999996,0.0
23.3399999999996,0.0
23.3599999999996,0.0
23.3799999999996,0.0
23.3999999999996,0.0
23.4199999999996,0.0
23.4399999999996,0.0
23.4599999999996,0.0
23.4799999999996,0.0
23.4999999999996,0.996871703326359
23.5199999999996,0.0
23.5399999999996,0.0
23.5599999999996,0.0
23.5799999999996,0.0
23.5999999999996,0.0
23.6199999999996,0.0
23.6399999999996,0.0
23.6599999999996,0.0
23.6799999999996,0.0
23.6999999999996,0.0
23.7399999999996,0.0
23.7599999999996,0.0
23.7799999999996,0.0
23.7999999999996,0.0
23.8199999999996,0.0
23.8399999999996,0.0
23.8599999999996,0.0
23.8799999999996,0.0
23.8999999999996,0.0
23.9199999999996,0.0
23.9399999999996,0.0
23.9599999999996,0.0
23.9799999999996,0.0
23.9999999999996,0.950533984144273
24.0199999999996,0.0
24.0399999999996,0.0
24.0599999999996,0.0
24.0799999999996,0.0
24.0999999999996,0.0
24.1199999999996,0.0
24.1399999999996,0.0
24.1599999999996,0.0
24.1999999999996,0.0
24.2199999999996,0.0
24.2399999999996,0.0
24.2599999999996,0.0672392533074221
24.3199999999996,0.0
24.3399999999996,0.0
24.3799999999996,0.0
24.3999999999996,0.0
24.4199999999996,0.0
24.4399999999996,0.0
24.4599999999996,0.0
24.4799999999996,0.0
24.4999999999996,0.0
24.5199999999996,0.0
24.5399999999996,0.0
24.5599999999996,0.0
24.5799999999996,0.0
24.5999999999996,0.0
24.6199999999996,0.0
24.6399999999996,0.0
24.6599999999996,0.310306775230971
24.6799999999996,0.0
24.6999999999996,0.0
24.7199999999996,0.0
24.7399999999996,0.0
24.7599999999996,0.0
24.7799999999996,0.0
24.7999999999996,0.0
24.8199999999996,0.0
24.8399999999996,0.0
24.8599999999996,0.0
24.8799999999996,0.0
24.8999999999996,0.0
24.9199999999996,0.0
24.9599999999996,0.0
24.9999999999996,0.0
25.0199999999996,0.0
25.0399999999996,0.0
25.0799999999996,0.0
25.1399999999996,0.0
25.1599999999996,0.0
25.1799999999996,0.0
25.1999999999996,0.0
25.2199999999996,0.0
25.2399999999996,0.0
25.2599999999996,0.0
25.2799999999995,0.0
25.2999999999995,0.0
25.3399999999995,0.0
25.3599999999995,0.0
25.3799999999995,0.0
25.3999999999995,0.0
25.4199999999995,0.0
25.4399999999995,0.0
25.4799999999995,0.0
25.4999999999995,0.0
25.5199999999995,0.0
25.5399999999995,0.0
25.5799999999995,0.0
25.5999999999995,0.0
25.6199999999995,0.0
25.6399999999995,0.0
25.6599999999995,0.0
25.6799999999995,0.0
25.6999999999995,0.0
25.7199999999995,0.0
25.7399999999995,0.0
25.7599999999995,0.0
25.7799999999995,0.0
25.8199999999995,0.0
25.8399999999995,0.0
25.8599999999995,0.0
25.8799999999995,0.0
25.9199999999995,0.0
25.9399999999995,0.0
25.9799999999995,0.0
25.9999999999995,0.0
26.0199999999995,0.0
26.0599999999995,0.0
26.0799999999995,0.0
26.0999999999995,0.0
26.1599999999995,0.0
26.1799999999995,0.0390495434038418
26.1999999999995,0.355647813848732
26.2199999999995,0.0
26.2399999999995,0.0
26.2599999999995,0.0
26.2799999999995,0.0
26.3599999999995,0.0
26.3999999999995,0.0
26.4199999999995,0.0
26.4599999999995,0.0
26.4799999999995,0.0
26.4999999999995,0.0
26.5199999999995,0.0
26.5399999999995,0.0
26.5599999999995,0.0
26.5999999999995,0.0
26.6399999999995,0.0
26.6999999999995,0.0
26.7199999999995,0.0
26.7399999999995,0.0
26.7599999999995,0.0
26.7799999999995,0.0
26.7999999999995,0.0
26.8399999999995,0.0
26.8599999999995,0.0
26.8799999999995,0.0
26.8999999999995,0.0
26.9199999999995,0.0
26.9399999999995,0.0
26.9599999999995,0.0
26.9999999999995,0.0
27.0199999999995,0.0
27.0399999999995,0.0
27.0599999999995,0.0
27.0799999999995,0.0
27.0999999999995,0.0
27.1199999999995,0.0
27.1399999999995,0.0
27.1799999999995,0.0
27.1999999999995,0.0
27.2199999999995,0.0
27.2399999999995,0.0
27.2599999999995,0.0
27.2799999999995,0.0
27.2999999999995,0.0
27.3199999999995,0.0
27.3799999999995,0.0
27.3999999999995,0.0
27.4199999999995,0.0
27.4399999999995,0.0
27.4599999999995,0.0
27.4799999999995,0.0
27.4999999999995,0.0
27.5199999999995,0.0
27.5399999999995,0.487454518914814
27.5599999999995,0.0
27.5799999999995,0.0
27.5999999999995,0.0
27.6199999999995,0.0
27.6599999999995,0.0
27.6999999999995,0.0
27.7199999999995,0.0
27.7399999999995,0.0
27.7599999999995,0.0
27.7799999999995,0.0
27.7999999999995,0.0
27.8199999999995,0.0
27.8399999999995,0.888155751695266
27.8599999999995,0.162496988367003
27.8799999999995,0.0
27.8999999999995,0.0
27.9199999999995,0.0
27.9399999999995,0.0
27.9599999999995,0.0
27.9799999999995,0.0
27.9999999999995,0.0
28.0199999999995,0.0
28.0399999999995,0.0
28.0599999999995,0.0
28.0799999999995,0.0
28.0999999999995,0.0
28.1199999999995,0.0
28.1399999999995,0.0
28.1599999999995,0.0
28.1799999999995,0.0
28.1999999999995,0.0
28.2199999999995,0.0
28.2399999999995,0.0
28.2599999999995,0.0
28.2799999999995,0.0
28.2999999999995,0.0
28.3999999999995,0.0
28.4399999999995,0.0
28.4599999999995,0.0
28.4799999999995,0.0
28.4999999999995,0.0
28.5199999999995,0.0
28.5399999999995,0.0
28.5599999999995,0.0
28.5799999999995,0.0
28.5999999999995,0.0
28.6199999999995,0.0
28.6399999999995,0.0
28.6599999999995,0.0
28.6799999999995,0.0
28.6999999999995,0.0
28.7199999999995,0.0
28.7399999999995,0.0
28.7599999999995,0.0
28.7999999999995,0.0
28.8199999999995,0.0
28.8599999999995,0.0
28.8799999999995,0.0
28.8999999999995,0.0
28.9199999999995,0.0
28.9799999999995,0.0
28.9999999999995,0.0
29.0199999999995,0.0
29.0399999999995,0.0
29.0599999999995,0.0
29.0799999999995,0.0
29.0999999999995,0.0
29.1199999999995,0.0
29.1399999999995,0.0
29.1599999999995,0.0
29.1799999999995,0.234443186845039
29.1999999999995,0.0
29.2199999999995,0.0
29.2599999999995,0.0
29.2799999999995,0.0
29.2999999999995,0.0
29.3199999999995,0.0
29.3399999999995,0.0
29.3599999999995,0.0
29.3799999999995,0.0
29.3999999999995,0.0
29.4199999999995,0.0
29.4399999999995,0.0
29.4599999999995,0.256672997534723
29.4799999999995,0.0
29.4999999999995,0.0
29.5199999999995,0.0
29.5399999999995,0.0
29.5599999999995,0.0
29.5799999999995,0.0
29.5999999999995,0.0
29.6399999999995,0.0
29.6599999999995,0.0
29.6799999999995,0.0
29.6999999999995,0.0
29.7399999999995,0.0
29.7599999999995,0.0
29.7799999999995,0.0
29.7999999999995,0.0
29.8199999999995,0.0
29.8399999999995,0.0
29.8599999999995,0.0
29.8799999999995,0.0
29.9199999999995,0.0
29.9399999999995,0.0
29.9599999999995,0.0
29.9799999999994,0.0
29.9999999999994,0.0
30.0199999999994,0.0
30.0399999999994,0.0
30.0799999999994,0.0
30.0999999999994,0.0
30.1199999999994,0.0
30.1399999999994,0.0
30.1799999999994,0.0
30.1999999999994,0.0
30.2399999999994,0.0
30.2599999999994,0.0
30.2799999999994,0.0
30.2999999999994,0.0
30.3199999999994,0.0
30.3799999999994,0.0
30.4399999999994,0.0
30.4599999999994,0.0
30.4799999999994,0.0
30.5199999999994,0.0
30.5399999999994,0.0
30.5599999999994,0.0
30.5799999999994,0.127296555859756
30.5999999999994,0.0
30.6199999999994,0.192566428507132
30.6399999999994,0.0
30.6599999999994,0.0
30.6799999999994,0.0
30.6999999999994,0.0
30.7199999999994,0.0
30.7399999999994,0.0
30.7599999999994,0.0
30.7799999999994,0.0
30.7999999999994,0.0
30.8399999999994,0.0
30.8599999999994,0.0
30.8999999999994,0.0
30.9199999999994,0.0
30.9399999999994,0.0
30.9599999999994,0.0
30.9799999999994,0.0
30.9999999999994,0.0
31.0399999999994,0.0
31.0599999999994,0.0
31.0799999999994,0.0
31.0999999999994,0.0
31.1199999999994,0.0
31.1399999999994,0.0
31.1799999999994,0.584818524544577
31.2199999999994,0.0
31.2599999999994,0.0
31.2999999999994,0.0
31.3199999999994,0.0
31.3399999999994,0.0
31.3599999999994,0.0
31.3799999999994,0.0
31.3999999999994,0.0
31.4199999999994,0.0
31.4399999999994,0.0
31.4599999999994,0.0
31.4799999999994,0.0
31.4999999999994,0.0
31.5199999999994,0.0
31.5599999999994,0.0
31.5799999999994,0.0
31.5999999999994,0.0799926440114757
31.6199999999994,0.0
31.6599999999994,0.0
31.6799999999994,0.0
31.6999999999994,0.0
31.7199999999994,0.0
31.7399999999994,0.0
31.7599999999994,0.0
31.7799999999994,0.0
31.7999999999994,0.0
31.8199999999994,0.0
31.8399999999994,0.0
31.8599999999994,0.0
31.8799999999994,0.0
31.9399999999994,0.0
31.9599999999994,0.0
31.9799999999994,0.0
31.9999999999994,0.0
32.0199999999994,0.0
32.0399999999994,0.0
32.0599999999994,0.0
32.0799999999994,0.0
32.0999999999994,0.0
32.1599999999994,0.0
32.1799999999994,0.0
32.1999999999994,0.0
32.2199999999994,0.0
32.2399999999994,0.0
32.2599999999994,0.897972075686753
32.2999999999995,0.0
32.3199999999995,0.0
32.3399999999995,0.0
32.3799999999995,0.0
32.4199999999995,0.0
32.4399999999995,0.0
32.4599999999995,0.0
32.4799999999995,0.0
32.4999999999995,0.0
32.5199999999995,0.215480550448182
32.5399999999995,0.0
32.5599999999995,0.0
32.5799999999995,0.0
32.5999999999995,0.0
32.6199999999995,0.0
32.6399999999995,0.0
32.6799999999995,0.0
32.6999999999995,0.0
32.7199999999995,0.0
32.7399999999995,0.0
32.7599999999995,0.0
32.7799999999995,0.0
32.7999999999995,0.0
32.8199999999995,0.0
32.8399999999995,0.0
32.8599999999995,0.0
32.8799999999995,0.0
32.8999999999995,0.0
32.9199999999995,0.0
32.9399999999996,0.0
32.9599999999996,0.0
32.9799999999996,0.0
32.9999999999996,0.0
33.0199999999996,0.0
33.0399999999996,0.116645083178125
33.0599999999996,0.0
33.0799999999996,0.0
33.0999999999996,0.0
33.1199999999996,0.0
33.1399999999996,0.0
33.1599999999996,0.0
33.1999999999996,0.0
33.2199999999996,0.0
33.2399999999996,0.0
33.2599999999996,0.0
33.2799999999996,0.0
33.2999999999996,0.0
33.3199999999996,0.0
33.3399999999996,0.0
33.3599999999996,0.0
33.3799999999996,0.0
33.3999999999996,0.0
33.4199999999996,0.0
33.4399999999996,0.0
33.4599999999996,0.0
33.4999999999996,0.0
33.5199999999996,0.0
33.5399999999996,0.0
33.5799999999997,0.0
33.5999999999997,0.0
33.6399999999997,0.0
33.6799999999997,0.0
33.6999999999997,0.0
33.7199999999997,0.0
33.7399999999997,0.0
33.7599999999997,0.0
33.7799999999997,0.0
33.7999999999997,0.0
33.8199999999997,0.0
33.8399999999997,0.0
33.8599999999997,0.0
33.8799999999997,0.0
33.8999999999997,0.0
33.9199999999997,0.0
33.9399999999997,0.0
33.9799999999997,0.0
34.0199999999997,0.0
34.0399999999997,0.0
34.0599999999997,0.0
34.0799999999997,0.0
34.0999999999997,0.742160785182386
34.1199999999997,0.0
34.1399999999997,0.0
34.1599999999997,0.0
34.1799999999997,0.0
34.1999999999997,0.0
34.2199999999998,0.0
34.2399999999998,0.0
34.2599999999998,0.0
34.2799999999998,0.0
34.2999999999998,0.0
34.3199999999998,0.0
34.3399999999998,0.0
34.3999999999998,0.0
34.4199999999998,0.0
34.4399999999998,0.0
34.4599999999998,0.807585684922173
34.4999999999998,0.0
34.5199999999998,0.0
34.5399999999998,0.0
34.5599999999998,0.0
34.5799999999998,0.0
34.5999999999998,0.0
34.6199999999998,0.0
34.6399999999998,0.0
34.6599999999998,0.0
34.6799999999998,0.0
34.6999999999998,0.0
34.7199999999998,0.0
34.7399999999998,0.481569683376674
34.7599999999998,0.0
34.7799999999998,0.0
34.7999999999998,0.0
34.8199999999998,0.0
34.8399999999998,0.0
34.8599999999999,0.558387010619493
34.8799999999999,0.0
34.8999999999999,0.0
34.9199999999999,0.0
34.9399999999999,0.0
34.9599999999999,0.0
34.9799999999999,0.396015849142169
34.9999999999999,0.0
35.0199999999999,0.0
35.0399999999999,0.0
35.0599999999999,0.0
35.0799999999999,0.0
35.0999999999999,0.0
35.1199999999999,0.0
35.1399999999999,0.0
35.1599999999999,0.0
35.1799999999999,0.0
35.1999999999999,0.0
35.2199999999999,0.0
35.2399999999999,0.0
35.2599999999999,0.0
35.2799999999999,0.0
35.2999999999999,0.0
35.3199999999999,0.0
35.3399999999999,0.0
35.3599999999999,0.0
35.3799999999999,0.0
35.3999999999999,0.0
35.4199999999999,0.0
35.4399999999999,0.0
35.4599999999999,0.0
35.4799999999999,0.0
35.52,0.0
35.54,0.712166646729806
35.56,0.0
35.58,0.0
35.62,0.0
35.64,0.0
35.66,0.0
35.68,0.0
35.7,0.0
35.72,0.0
35.74,0.0
35.76,0.0
35.78,0.0
35.8,0.0
35.84,0.0
35.86,0.0
35.88,0.0
35.9,0.0
35.92,0.0
35.94,0.0
35.96,0.0
35.98,0.0
36.0,0.0
36.02,0.0
36.04,0.0
36.06,0.0
36.08,0.0
36.1,0.0
36.1400000000001,0.0
36.1600000000001,0.0
36.1800000000001,0.0
36.2000000000001,0.0
36.2200000000001,0.0
36.2400000000001,0.0
36.2600000000001,0.0
36.2800000000001,0.0
36.3000000000001,0.0
36.3200000000001,0.0
36.3400000000001,0.0
36.4600000000001,0.0
36.5000000000001,0.0
36.5200000000001,0.0
36.5400000000001,0.0
36.5600000000001,0.0
36.6000000000001,0.0
36.6200000000001,0.0
36.6600000000001,0.0
36.6800000000001,0.0
36.7000000000001,0.0
36.7200000000001,0.0
36.7400000000001,0.0
36.7600000000001,0.0
36.8000000000002,0.0
36.8200000000002,0.0
36.8400000000002,0.0
36.8800000000002,0.0
36.9000000000002,0.0
36.9200000000002,0.0
36.9600000000002,0.0
36.9800000000002,0.0
37.0000000000002,0.0
37.0200000000002,0.0
37.0400000000002,0.0
37.0600000000002,0.0
37.0800000000002,0.0
37.1000000000002,0.0
37.1200000000002,0.0
37.1400000000002,0.0
37.1600000000002,0.0
37.2000000000002,0.0
37.2200000000002,0.0
37.2400000000002,0.0
37.2600000000002,0.0
37.2800000000002,0.0
37.3200000000002,0.0
37.3400000000002,0.0
37.3600000000002,0.0
37.3800000000002,0.0
37.4000000000002,0.0
37.4200000000003,0.0
37.4400000000003,0.0
37.4600000000003,0.598524286329287
37.4800000000003,0.0
37.5000000000003,0.0
37.5200000000003,0.0
37.5600000000003,0.0
37.5800000000003,0.0
37.6000000000003,0.0
37.6200000000003,0.0
37.6400000000003,0.0
37.6600000000003,0.0
37.6800000000003,0.0
37.7000000000003,0.0
37.7200000000003,0.0
37.7400000000003,0.0
37.7600000000003,0.0
37.7800000000003,0.0
37.8000000000003,0.0
37.8200000000003,0.0
37.8400000000003,0.0
37.8600000000003,0.0
37.8800000000003,0.0
37.9000000000003,0.0
37.9200000000003,0.0
37.9400000000003,0.0
37.9600000000003,0.0
38.0000000000003,0.0
38.0200000000003,0.0
38.0400000000003,0.0
38.0600000000004,0.0
38.0800000000004,0.0
38.1000000000004,0.0
38.1200000000004,0.0
38.1400000000004,0.0
38.1600000000004,0.0
38.1800000000004,0.0
